"","bin","OCCURRED","LAG"
"113479",469,05/15/10,  1
"113480",66,05/15/10,  0
"113481",545,05/15/10,  0
"113482",336,05/15/10,  0
"113483",337,05/15/10,  0
"113484",491,05/15/10,  0
"113486",175,05/15/10,  0
"113487",320,05/15/10,  0
"113490",41,05/15/10,  0
"113491",53,05/15/10,  0
"113492",371,05/15/10,  0
"113493",47,05/15/10,  0
"113494",419,05/15/10,  0
"113495",66,05/15/10,  0
"113496",545,05/15/10,  0
"113497",53,05/15/10,  0
"113498",371,05/15/10,  0
"113499",512,05/15/10,  0
"113754",76,05/14/10,  0
"113755",269,05/14/10,  0
"113756",67,05/14/10,  0
"113757",492,05/14/10,  0
"113758",512,05/14/10,  0
"113759",446,05/14/10,  0
"113760",123,05/14/10,  0
"113761",546,05/14/10,  0
"113762",82,05/14/10,  0
"113763",246,05/14/10,  0
"113764",515,05/14/10,  0
"113953",544,05/14/10,  0
"113973",270,05/14/10,  0
"114013",41,05/13/10,  0
"114014",108,05/13/10,  0
"114015",79,05/13/10,  0
"114016",66,05/13/10,  0
"114017",66,05/13/10,  0
"114018",152,05/13/10,  0
"114019",466,05/13/10,  0
"114020",66,05/13/10,  0
"114021",198,05/13/10,  0
"114022",271,05/13/10,  0
"114023",79,05/13/10,  1
"114024",NA,05/13/10,  0
"114231",634,05/13/10,  0
"114243",220,05/12/10,  0
"114244",66,05/12/10,  0
"114245",54,05/12/10,  0
"114246",514,05/12/10,  1
"114247",530,05/12/10,  0
"114248",414,05/12/10,  0
"114249",68,05/12/10,  0
"114250",91,05/12/10,  0
"114251",514,05/12/10,  0
"114252",248,05/12/10,  0
"114253",76,05/12/10,  0
"114254",364,05/12/10,  0
"114255",221,05/12/10,  0
"114256",82,05/12/10,  0
"114257",220,05/12/10,  0
"114258",220,05/12/10,  0
"114438",572,05/12/10,  0
"114453",66,05/12/10,  0
"114504",66,05/11/10,  0
"114505",420,05/11/10,  0
"114506",66,05/11/10,  0
"114507",445,05/11/10,  0
"114508",54,05/11/10,  0
"114509",110,05/11/10,  0
"114510",202,05/11/10,  0
"114638",219,05/11/10,  0
"114656",77,05/11/10,  0
"114710",199,05/10/10,  0
"114712",338,05/10/10,  0
"114713",488,05/10/10,  0
"114714",79,05/10/10,  0
"114716",528,05/10/10,  0
"114717",31,05/10/10,  0
"114718",490,05/10/10,  0
"114719",199,05/10/10,  0
"114721",490,05/10/10,  0
"114951",59,05/09/10,  1
"114952",30,05/09/10,  0
"114953",245,05/09/10,  0
"114954",365,05/09/10,  0
"114955",79,05/09/10,  0
"114956",560,05/09/10,  0
"114957",30,05/09/10,  0
"115133",337,05/08/10,  1
"115134",131,05/08/10,  0
"115135",492,05/08/10,  0
"115136",79,05/08/10,  0
"115137",269,05/08/10,  0
"115138",487,05/08/10,  0
"115139",78,05/08/10,  0
"115140",66,05/08/10,  0
"115141",66,05/08/10,  0
"115142",149,05/08/10,  0
"115143",65,05/08/10,  0
"115144",337,05/08/10,  1
"115145",419,05/08/10,  0
"115146",492,05/08/10,  0
"115147",543,05/08/10,  0
"115148",492,05/08/10,  0
"115149",465,05/08/10,  0
"115150",119,05/08/10,  1
"115151",319,05/08/10,  0
"115152",495,05/08/10,  0
"115153",421,05/08/10,  0
"115154",448,05/08/10,  0
"115155",473,05/08/10,  0
"115156",445,05/08/10,  0
"115157",269,05/08/10,  0
"115158",487,05/08/10,  0
"115159",78,05/08/10,  0
"115160",392,05/08/10,  0
"115161",492,05/08/10,  0
"115162",316,05/08/10,  0
"115343",520,05/08/10,  0
"115385",64,05/07/10,  0
"115386",79,05/07/10,  0
"115387",314,05/07/10,  0
"115388",418,05/07/10,  0
"115389",469,05/07/10,  0
"115390",559,05/07/10,  0
"115391",64,05/07/10,  0
"115392",515,05/07/10,  0
"115393",221,05/07/10,  0
"115394",314,05/07/10,  0
"115395",604,05/07/10,  0
"115396",528,05/07/10,  0
"115397",528,05/07/10,  0
"115577",43,05/07/10,  0
"115612",66,05/06/10,  0
"115613",532,05/06/10,  0
"115614",529,05/06/10,  0
"115615",12,05/06/10,  0
"115616",336,05/06/10,  0
"115617",12,05/06/10,  0
"115618",21,05/06/10,  0
"115619",544,05/06/10,  0
"115620",543,05/06/10,  0
"115621",544,05/06/10,  0
"115622",12,05/06/10,  0
"115623",12,05/06/10,  0
"115624",270,05/06/10,  0
"115625",544,05/06/10,  0
"115626",12,05/06/10,  0
"115627",532,05/06/10,  0
"115628",12,05/06/10,  0
"115753",419,05/06/10,  0
"115800",466,05/05/10,  0
"115801",12,05/05/10,  0
"115802",560,05/05/10,  0
"115803",416,05/05/10,  0
"115804",68,05/05/10,  0
"115805",55,05/05/10,  0
"115806",92,05/05/10,  0
"115807",66,05/05/10,  0
"115808",20,05/05/10,  0
"115809",153,05/05/10,  0
"115810",270,05/05/10,  1
"115811",416,05/05/10,  0
"115812",246,05/05/10,  0
"115813",40,05/05/10,  0
"115814",445,05/05/10,  0
"115815",198,05/05/10,  0
"115816",153,05/05/10,  0
"115817",122,05/05/10,  0
"116020",270,05/04/10,  0
"116021",66,05/04/10,  0
"116022",68,05/04/10,  0
"116023",492,05/04/10,  0
"116024",43,05/04/10,  0
"116025",396,05/04/10,  0
"116026",66,05/04/10,  0
"116027",66,05/04/10,  0
"116028",269,05/04/10,  0
"116029",66,05/04/10,  0
"116030",396,05/04/10,  0
"116031",43,05/04/10,  0
"116032",66,05/04/10,  0
"116033",66,05/04/10,  0
"116034",396,05/04/10,  0
"116035",66,05/04/10,  0
"116216",70,05/03/10,  0
"116217",507,05/03/10,  0
"116218",40,05/03/10,  0
"116219",527,05/03/10,  0
"116220",338,05/03/10,  0
"116221",54,05/03/10,  0
"116222",79,05/03/10,  0
"116223",79,05/03/10,  0
"116224",492,05/03/10,  0
"116225",66,05/03/10,  0
"116226",78,05/03/10,  0
"116227",78,05/03/10,  0
"116228",491,05/03/10,  0
"116229",21,05/03/10,  0
"116230",543,05/03/10,  0
"116231",20,05/03/10,  0
"116232",546,05/03/10,  0
"116233",491,05/03/10,  0
"116234",21,05/03/10,  0
"116235",543,05/03/10,  0
"116236",507,05/03/10,  0
"116237",222,05/03/10,  1
"116238",98,05/03/10,  0
"116239",543,05/03/10,  0
"116240",40,05/03/10,  0
"116241",21,05/03/10,  0
"116242",54,05/03/10,  0
"116243",533,05/03/10,  0
"116244",66,05/03/10,  0
"116245",222,05/03/10,  1
"116441",54,05/02/10,  0
"116442",292,05/02/10,  0
"116443",79,05/02/10,  0
"116444",547,05/02/10,  0
"116445",511,05/02/10,  0
"116446",446,05/02/10,  0
"116447",469,05/02/10,  0
"116448",65,05/02/10,  0
"116449",54,05/02/10,  0
"116450",469,05/02/10,  0
"116677",103,05/01/10,  0
"116678",59,05/01/10,  0
"116679",12,05/01/10,  0
"116680",174,05/01/10,  0
"116681",54,05/01/10,  0
"116682",66,05/01/10,  0
"116683",66,05/01/10,  0
"116684",414,05/01/10,  0
"116685",94,05/01/10,  0
"116686",548,05/01/10,  0
"116687",66,05/01/10,  0
"116688",529,05/01/10,  0
"116689",174,05/01/10,  0
"116690",63,05/01/10,  0
"116691",94,05/01/10,  0
"116692",94,05/01/10,  0
"116693",59,05/01/10,  0
"116694",67,05/01/10,  0
"116695",174,05/01/10,  0
"116696",149,05/01/10,  0
"116697",54,05/01/10,  0
"116698",367,05/01/10,  0
"116699",94,05/01/10,  0
"116700",529,05/01/10,  0
"116701",174,05/01/10,  0
"116972",54,04/30/10,  0
"116973",342,04/30/10,  0
"116974",342,04/30/10,  0
"117126",529,04/30/10,  0
"117154",446,04/29/10,  0
"117155",79,04/29/10,  0
"117156",243,04/29/10,  0
"117157",161,04/29/10,  0
"117158",393,04/29/10,  0
"117159",12,04/29/10,  0
"117160",79,04/29/10,  0
"117354",507,04/28/10,  0
"117355",70,04/28/10,  0
"117356",512,04/28/10,  0
"117357",394,04/28/10,  0
"117358",20,04/28/10,  0
"117359",80,04/28/10,  0
"117360",20,04/28/10,  0
"117361",526,04/28/10,  0
"117362",507,04/28/10,  0
"117363",321,04/28/10,  0
"117365",131,04/28/10,  0
"117366",131,04/28/10,  0
"117573",175,04/27/10,  0
"117576",175,04/27/10,  0
"117577",65,04/27/10,  0
"117578",511,04/27/10,  0
"117579",151,04/27/10,  0
"117580",175,04/27/10,  0
"117581",82,04/27/10,  0
"117732",67,04/27/10,  0
"117775",149,04/26/10,  0
"117778",53,04/26/10,  0
"117779",53,04/26/10,  0
"117780",65,04/26/10,  0
"117781",220,04/26/10,  0
"117782",341,04/26/10,  0
"117783",53,04/26/10,  0
"117784",492,04/26/10,  0
"117785",29,04/26/10,  0
"117786",439,04/26/10,  0
"117787",65,04/26/10,  0
"117788",93,04/26/10,  0
"117789",341,04/26/10,  0
"117790",53,04/26/10,  0
"117791",445,04/26/10,  0
"118010",360,04/26/10,  0
"118046",20,04/25/10,  0
"118047",21,04/25/10,  0
"118048",512,04/25/10,  0
"118049",470,04/25/10,  0
"118050",512,04/25/10,  0
"118051",77,04/25/10,  0
"118052",512,04/25/10,  0
"118053",64,04/25/10,  1
"118054",248,04/25/10,  1
"118055",547,04/25/10,  0
"118056",64,04/25/10,  1
"118057",512,04/25/10,  0
"118058",512,04/25/10,  0
"118059",469,04/25/10,  0
"118237",318,04/25/10,  0
"118296",444,04/24/10,  0
"118297",63,04/24/10,  0
"118298",542,04/24/10,  0
"118299",293,04/24/10,  0
"118300",66,04/24/10,  0
"118301",573,04/24/10,  0
"118302",80,04/24/10,  0
"118303",66,04/24/10,  0
"118304",418,04/24/10,  0
"118305",295,04/24/10,  0
"118306",487,04/24/10,  0
"118307",445,04/24/10,  0
"118308",42,04/24/10,  1
"118309",394,04/24/10,  1
"118310",394,04/24/10,  1
"118311",470,04/24/10,  0
"118312",445,04/24/10,  0
"118313",66,04/24/10,  0
"118314",79,04/24/10,  0
"118315",67,04/24/10,  0
"118316",81,04/24/10,  0
"118317",394,04/24/10,  1
"118318",116,04/24/10,  0
"118319",66,04/24/10,  0
"118320",546,04/24/10,  0
"118321",42,04/24/10,  1
"118551",94,04/24/10,  0
"118608",107,04/23/10,  0
"118614",66,04/23/10,  0
"118615",368,04/23/10,  0
"118616",80,04/23/10,  0
"118617",83,04/23/10,  0
"118618",84,04/23/10,  0
"118619",531,04/23/10,  0
"118620",492,04/23/10,  0
"118621",83,04/23/10,  0
"118622",40,04/23/10,  0
"118623",55,04/23/10,  0
"118624",56,04/23/10,  0
"118625",68,04/23/10,  0
"118626",12,04/23/10,  0
"118627",83,04/23/10,  0
"118628",63,04/23/10,  0
"118629",446,04/23/10,  0
"118630",531,04/23/10,  0
"118631",338,04/23/10,  0
"118632",446,04/23/10,  0
"118633",83,04/23/10,  0
"118634",544,04/23/10,  0
"118635",83,04/23/10,  0
"118636",40,04/23/10,  0
"118637",66,04/23/10,  0
"118638",90,04/23/10,  0
"118639",90,04/23/10,  0
"118640",134,04/23/10,  0
"118641",83,04/23/10,  0
"118642",368,04/23/10,  0
"118643",123,04/23/10,  0
"118644",338,04/23/10,  0
"118645",472,04/23/10,  0
"118646",338,04/23/10,  0
"118883",418,04/23/10,  0
"118895",512,04/22/10,  0
"118896",219,04/22/10,  0
"118897",559,04/22/10,  0
"118898",559,04/22/10,  0
"118899",94,04/22/10,  0
"118900",248,04/22/10,  0
"119080",40,04/22/10,  0
"119113",292,04/21/10,  0
"119114",419,04/21/10,  0
"119115",447,04/21/10,  0
"119116",447,04/21/10,  0
"119117",245,04/21/10,  0
"119118",337,04/21/10,  0
"119119",418,04/21/10,  0
"119120",246,04/21/10,  0
"119121",295,04/21/10,  0
"119122",245,04/21/10,  0
"119123",396,04/21/10,  0
"119124",359,04/21/10,  2
"119125",243,04/21/10,  0
"119126",335,04/21/10,  0
"119127",422,04/21/10,  0
"119128",337,04/21/10,  0
"119129",396,04/21/10,  0
"119327",66,04/20/10,  0
"119328",79,04/20/10,  0
"119329",445,04/20/10,  0
"119330",512,04/20/10,  0
"119331",491,04/20/10,  0
"119332",79,04/20/10,  0
"119333",12,04/20/10,  0
"119544",12,04/19/10,  0
"119545",53,04/19/10,  0
"119546",561,04/19/10,  0
"119547",472,04/19/10,  0
"119548",12,04/19/10,  0
"119549",20,04/19/10,  0
"119550",513,04/19/10,  0
"119551",20,04/19/10,  0
"119552",12,04/19/10,  0
"119553",66,04/19/10,  0
"119554",512,04/19/10,  0
"119555",12,04/19/10,  0
"119556",315,04/19/10,  0
"119557",94,04/19/10,  0
"119558",20,04/19/10,  0
"119559",512,04/19/10,  0
"119797",66,04/18/10,  0
"119798",66,04/18/10,  0
"119799",66,04/18/10,  1
"119800",492,04/18/10,  0
"119801",79,04/18/10,  0
"119802",66,04/18/10,  0
"119803",66,04/18/10,  0
"119804",510,04/18/10,  0
"119805",544,04/18/10,  0
"119992",131,04/17/10,  0
"119993",418,04/17/10,  0
"119994",544,04/17/10,  0
"119995",448,04/17/10,  0
"119996",514,04/17/10,  0
"119997",55,04/17/10,  0
"119998",418,04/17/10,  0
"119999",508,04/17/10,  0
"120000",69,04/17/10,  0
"120001",337,04/17/10,  0
"120002",448,04/17/10,  0
"120003",NA,04/17/10,  0
"120004",512,04/17/10,  0
"120005",79,04/17/10,  0
"120006",76,04/17/10,  0
"120007",418,04/17/10,  0
"120008",542,04/17/10,  0
"120009",79,04/17/10,  0
"120010",30,04/17/10,  0
"120011",448,04/17/10,  0
"120012",53,04/17/10,  0
"120013",515,04/17/10,  1
"120014",559,04/17/10,  0
"120015",448,04/17/10,  0
"120016",542,04/17/10,  0
"120017",NA,04/17/10,  0
"120018",491,04/17/10,  0
"120019",448,04/17/10,  0
"120020",66,04/17/10,  0
"120021",448,04/17/10,  0
"120022",79,04/17/10,  0
"120023",542,04/17/10,  0
"120197",585,04/17/10,  0
"120239",547,04/16/10,  0
"120240",83,04/16/10,  0
"120241",131,04/16/10,  0
"120242",529,04/16/10,  0
"120243",418,04/16/10,  0
"120245",529,04/16/10,  0
"120246",293,04/16/10,  0
"120247",545,04/16/10,  0
"120248",509,04/16/10,  0
"120249",76,04/16/10,  0
"120250",545,04/16/10,  0
"120251",98,04/16/10,  0
"120252",83,04/16/10,  0
"120253",547,04/16/10,  0
"120254",532,04/16/10,  0
"120255",547,04/16/10,  0
"120466",398,04/16/10,  0
"120504",543,04/15/10,  0
"120505",20,04/15/10,  0
"120506",66,04/15/10,  0
"120507",509,04/15/10,  0
"120508",31,04/15/10,  0
"120509",512,04/15/10,  0
"120510",198,04/15/10,  0
"120511",22,04/15/10,  0
"120512",217,04/15/10,  1
"120513",173,04/15/10,  0
"120514",198,04/15/10,  0
"120515",217,04/15/10,  1
"120516",511,04/15/10,  0
"120517",198,04/15/10,  0
"120518",66,04/15/10,  0
"120519",509,04/15/10,  0
"120740",56,04/14/10,  0
"120741",94,04/14/10,  0
"120742",543,04/14/10,  1
"120743",530,04/14/10,  0
"120744",67,04/14/10,  0
"120745",79,04/14/10,  0
"120746",530,04/14/10,  0
"120747",530,04/14/10,  0
"120748",64,04/14/10,  0
"120749",79,04/14/10,  0
"120750",66,04/14/10,  0
"120751",66,04/14/10,  0
"120752",94,04/14/10,  0
"120753",414,04/14/10,  0
"120754",543,04/14/10,  1
"120755",543,04/14/10,  1
"120756",82,04/14/10,  0
"120962",150,04/13/10,  0
"120963",108,04/13/10,  0
"120964",79,04/13/10,  0
"120965",529,04/13/10,  0
"120966",418,04/13/10,  0
"120967",54,04/13/10,  0
"120968",472,04/13/10,  0
"120969",419,04/13/10,  0
"120970",549,04/13/10,  0
"120971",528,04/13/10,  0
"120972",527,04/13/10,  0
"120973",245,04/13/10,  0
"120974",80,04/13/10,  0
"120975",245,04/13/10,  0
"120976",150,04/13/10,  0
"120977",149,04/13/10,  0
"120978",245,04/13/10,  0
"120979",132,04/13/10,  0
"120980",549,04/13/10,  0
"120981",557,04/13/10,  0
"120983",150,04/13/10,  0
"120984",155,04/13/10,  1
"120985",79,04/13/10,  0
"120986",54,04/13/10,  0
"120987",245,04/13/10,  0
"120988",549,04/13/10,  0
"120989",528,04/13/10,  0
"121216",62,04/12/10,  0
"121217",528,04/12/10,  0
"121218",59,04/12/10,  0
"121219",528,04/12/10,  0
"121220",452,04/12/10,  0
"121407",338,04/11/10,  0
"121408",94,04/11/10,  0
"121409",68,04/11/10,  0
"121410",82,04/11/10,  0
"121411",62,04/11/10,  0
"121412",218,04/11/10,  0
"121413",528,04/11/10,  0
"121414",94,04/11/10,  0
"121415",75,04/11/10,  0
"121416",365,04/11/10,  0
"121417",223,04/11/10,  1
"121418",367,04/11/10,  0
"121419",365,04/11/10,  0
"121420",528,04/11/10,  0
"121421",365,04/11/10,  0
"121422",487,04/11/10,  0
"121626",469,04/10/10,  0
"121627",94,04/10/10,  0
"121628",424,04/10/10,  0
"121629",81,04/10/10,  0
"121630",66,04/10/10,  0
"121631",419,04/10/10,  0
"121632",418,04/10/10,  0
"121633",507,04/10/10,  0
"121634",493,04/10/10,  0
"121635",469,04/10/10,  0
"121636",198,04/10/10,  0
"121637",397,04/10/10,  0
"121638",81,04/10/10,  0
"121639",66,04/10/10,  0
"121640",397,04/10/10,  0
"121641",419,04/10/10,  0
"121799",65,04/10/10,  0
"121849",46,04/09/10,  0
"121850",244,04/09/10,  1
"121851",132,04/09/10,  0
"121852",79,04/09/10,  0
"121853",587,04/09/10,  0
"121854",67,04/09/10,  1
"121855",80,04/09/10,  0
"121856",526,04/09/10,  0
"121857",67,04/09/10,  1
"121858",72,04/09/10,  1
"121859",80,04/09/10,  0
"121860",72,04/09/10,  1
"121861",490,04/09/10,  0
"121862",418,04/09/10,  0
"121863",67,04/09/10,  1
"121864",219,04/09/10,  0
"121865",295,04/09/10,  0
"121866",109,04/09/10,  0
"121867",72,04/09/10,  1
"121868",80,04/09/10,  0
"121869",526,04/09/10,  0
"121870",526,04/09/10,  0
"121871",466,04/09/10,  0
"121872",67,04/09/10,  1
"121873",46,04/09/10,  0
"121874",317,04/09/10,  0
"121875",80,04/09/10,  0
"121876",295,04/09/10,  0
"121877",67,04/09/10,  1
"121878",72,04/09/10,  1
"122132",64,04/08/10,  0
"122133",79,04/08/10,  0
"122134",337,04/08/10,  0
"122135",337,04/08/10,  0
"122136",393,04/08/10,  0
"122137",530,04/08/10,  0
"122138",57,04/08/10,  0
"122139",440,04/08/10,  0
"122140",440,04/08/10,  0
"122141",393,04/08/10,  0
"122142",12,04/08/10,  0
"122143",396,04/08/10,  1
"122144",79,04/08/10,  0
"122145",532,04/08/10,  0
"122146",530,04/08/10,  0
"122147",79,04/08/10,  0
"122148",337,04/08/10,  0
"122149",362,04/08/10,  0
"122150",496,04/08/10,  1
"122346",221,04/07/10,  0
"122347",488,04/07/10,  0
"122348",343,04/07/10,  0
"122349",583,04/07/10,  0
"122350",79,04/07/10,  0
"122351",493,04/07/10,  0
"122352",82,04/07/10,  1
"122544",174,04/06/10,  0
"122545",530,04/06/10,  0
"122546",511,04/06/10,  0
"122547",151,04/06/10,  0
"122548",420,04/06/10,  1
"122549",465,04/06/10,  0
"122752",492,04/05/10,  0
"122753",338,04/05/10,  0
"122754",21,04/05/10,  0
"122755",572,04/05/10,  0
"122756",424,04/05/10,  0
"122757",21,04/05/10,  0
"122758",529,04/05/10,  0
"122903",269,04/05/10, 67
"122954",558,04/04/10,  1
"122956",116,04/04/10,  0
"122957",41,04/04/10,  0
"122958",510,04/04/10,  0
"122959",558,04/04/10,  1
"122960",56,04/04/10,  0
"122961",315,04/04/10,  1
"122962",337,04/04/10,  0
"122963",394,04/04/10,  0
"122964",81,04/04/10,  0
"122965",530,04/04/10,  0
"122966",558,04/04/10,  1
"122967",317,04/04/10,  0
"122968",217,04/04/10,  0
"122969",337,04/04/10,  0
"122970",392,04/04/10,  0
"122971",465,04/04/10,  0
"122972",315,04/04/10,  1
"122973",337,04/04/10,  0
"122974",317,04/04/10,  0
"122975",315,04/04/10,  1
"122976",416,04/04/10,  0
"122977",317,04/04/10,  0
"122978",65,04/04/10,  0
"123159",338,04/03/10,  0
"123160",95,04/03/10,  1
"123161",416,04/03/10,  0
"123162",546,04/03/10,  0
"123163",543,04/03/10,  0
"123164",55,04/03/10,  0
"123165",338,04/03/10,  0
"123166",338,04/03/10,  0
"123167",95,04/03/10,  1
"123168",338,04/03/10,  0
"123169",416,04/03/10,  0
"123170",29,04/03/10,  0
"123171",543,04/03/10,  0
"123172",80,04/03/10,  0
"123352",32,04/03/10,  0
"123358",512,04/02/10,  0
"123359",420,04/02/10,  0
"123360",122,04/02/10,  0
"123361",392,04/02/10,  0
"123362",420,04/02/10,  0
"123363",419,04/02/10,  0
"123364",109,04/02/10,  0
"123365",419,04/02/10,  0
"123366",174,04/02/10,  0
"123367",80,04/02/10,  0
"123368",419,04/02/10,  0
"123369",174,04/02/10,  0
"123370",338,04/02/10,  0
"123371",32,04/02/10,  0
"123372",492,04/02/10,  0
"123373",32,04/02/10,  0
"123374",398,04/02/10,  0
"123375",66,04/02/10,  0
"123376",398,04/02/10,  0
"123377",32,04/02/10,  0
"123378",83,04/02/10,  0
"123379",489,04/02/10,  0
"123380",415,04/02/10,  1
"123381",174,04/02/10,  0
"123382",398,04/02/10,  0
"123383",419,04/02/10,  0
"123577",490,04/02/10,  0
"123612",366,04/01/10,  0
"123613",545,04/01/10,  0
"123614",94,04/01/10,  0
"123615",94,04/01/10,  0
"123616",151,04/01/10,  0
"123617",418,04/01/10,  0
"123618",490,04/01/10,  0
"123619",529,04/01/10,  0
"123620",67,04/01/10,  0
"123621",79,04/01/10,  0
"123622",292,04/01/10,  0
"123623",12,04/01/10,  0
"123624",529,04/01/10,  0
"123625",326,04/01/10,  0
"123626",529,04/01/10,  0
"123627",198,04/01/10,  0
"123628",66,04/01/10,  0
"123629",79,04/01/10,  0
"123630",366,04/01/10,  0
"123631",94,04/01/10,  0
"123632",489,04/01/10,  0
"123633",12,04/01/10,  0
"123876",572,03/31/10,  0
"123877",419,03/31/10,  0
"123878",574,03/31/10,  1
"123879",543,03/31/10,  1
"123880",421,03/31/10,  0
"123881",54,03/31/10,  0
"123882",419,03/31/10,  0
"123883",547,03/31/10,  0
"123884",419,03/31/10,  0
"123885",54,03/31/10,  0
"123886",549,03/31/10,  0
"123887",54,03/31/10,  0
"123888",338,03/31/10,  0
"123889",421,03/31/10,  0
"123890",574,03/31/10,  1
"123891",543,03/31/10,  1
"123892",54,03/31/10,  0
"124048",445,03/31/10,  0
"124049",445,03/31/10,  0
"124050",496,03/31/10,  0
"124051",496,03/31/10,  0
"124090",63,03/30/10,  0
"124091",511,03/30/10,  0
"124092",80,03/30/10,  0
"124093",80,03/30/10,  0
"124094",419,03/30/10,  0
"124095",511,03/30/10,  0
"124096",63,03/30/10,  0
"124097",294,03/30/10,  1
"124098",219,03/30/10,  0
"124099",359,03/30/10, 24
"124100",80,03/30/10,  0
"124101",63,03/30/10,  0
"124102",511,03/30/10,  0
"124103",528,03/30/10,  0
"124104",472,03/30/10,  0
"124361",421,03/29/10,  0
"124364",39,03/29/10,  0
"124365",337,03/29/10,  0
"124366",419,03/29/10,  0
"124367",174,03/29/10,  0
"124368",471,03/29/10,  0
"124369",446,03/29/10,  0
"124370",220,03/29/10,  0
"124371",421,03/29/10,  0
"124372",447,03/29/10,  0
"124373",66,03/29/10,  0
"124374",492,03/29/10,  0
"124375",393,03/29/10,  0
"124376",39,03/29/10,  0
"124377",419,03/29/10,  0
"124378",220,03/29/10,  0
"124379",419,03/29/10,  0
"124380",66,03/29/10,  0
"124381",509,03/29/10,  0
"124382",44,03/29/10,  0
"124383",20,03/29/10,  0
"124384",176,03/29/10,  0
"124599",492,03/29/10,  0
"124637",220,03/28/10,  0
"124642",316,03/28/10,  0
"124643",271,03/28/10,  0
"124644",315,03/28/10,  0
"124645",446,03/28/10,  0
"124646",29,03/28/10,  0
"124647",366,03/28/10,  0
"124648",530,03/28/10,  0
"124649",220,03/28/10,  0
"124650",498,03/28/10,  0
"124651",366,03/28/10,  0
"124808",40,03/27/10,  0
"124809",21,03/27/10,  0
"124810",132,03/27/10,  0
"124811",43,03/27/10,  0
"124812",81,03/27/10,  0
"124813",315,03/27/10,  0
"124814",66,03/27/10,  0
"124815",66,03/27/10,  0
"124816",509,03/27/10,  0
"124817",21,03/27/10,  0
"124818",341,03/27/10,  0
"124819",477,03/27/10,  0
"124820",66,03/27/10,  0
"124821",21,03/27/10,  0
"124822",43,03/27/10,  0
"124823",67,03/27/10,  0
"124824",66,03/27/10,  0
"124825",68,03/27/10,  0
"124826",371,03/27/10,  0
"124827",418,03/27/10,  0
"124828",108,03/27/10,  0
"124829",95,03/27/10,  0
"124830",509,03/27/10,  0
"124831",418,03/27/10,  0
"125034",30,03/26/10,  0
"125035",393,03/26/10,  0
"125036",68,03/26/10,  0
"125037",421,03/26/10,  0
"125038",549,03/26/10,  0
